number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
1692,0.281373530626297,2023-09-05 15:00:16.791518,2023-09-05 15:00:17.281054,0 days 00:00:00.489536,Tanh,Tanh,Sigmoid,Sigmoid,,50,22,20.0,19.0,12.0,,0.02732676955531966,4,336,0.6500806461153465,3.303053743197792e-05,171.65638813219573,COMPLETE
1693,0.5534519553184509,2023-09-05 15:00:17.281557,2023-09-05 15:00:21.168432,0 days 00:00:03.886875,ReLU,Tanh,Leaky,,,44,23,23.0,18.0,,,1.0246070443890099e-05,3,359,0.769794939403866,0.00024280589616287778,214.25107827359255,COMPLETE
1694,0.42551809549331665,2023-09-05 15:00:21.168954,2023-09-05 15:00:21.358491,0 days 00:00:00.189537,Leaky,Sigmoid,,,,39,21,19.0,,,,0.015187966369023814,2,314,0.1515608302232486,2.4893527234853507e-05,236.49829555202174,COMPLETE
1695,0.27093034982681274,2023-09-05 15:00:21.358997,2023-09-05 15:00:22.137806,0 days 00:00:00.778809,Tanh,Tanh,Sigmoid,Sigmoid,,46,22,24.0,14.0,21.0,,0.010349405607048098,4,331,0.7437144059516978,5.60330250926261e-05,141.60771097455705,COMPLETE
1696,0.30925050377845764,2023-09-05 15:00:22.138304,2023-09-05 15:00:22.564297,0 days 00:00:00.425993,Leaky,ReLU,Sigmoid,Sigmoid,Tanh,90,16,18.0,16.0,4.0,21.0,0.022693790187568116,5,349,0.6769094345448109,1.0117936933160166e-05,210.54541549682617,COMPLETE
1697,0.2892865836620331,2023-09-05 15:00:22.564805,2023-09-05 15:00:23.272359,0 days 00:00:00.707554,ReLU,Tanh,Leaky,,,49,24,5.0,14.0,,,0.018981904849735505,3,399,0.799068000988398,4.6943315430320163e-05,190.06780477670523,COMPLETE
1698,0.3362853527069092,2023-09-05 15:00:23.272844,2023-09-05 15:00:23.812585,0 days 00:00:00.539741,Tanh,Sigmoid,,,,52,23,22.0,,,,0.013467217171146639,2,364,0.5577075818148851,0.00107648705867879,881.2876944986979,COMPLETE
1699,0.6175054907798767,2023-09-05 15:00:23.813070,2023-09-05 15:00:24.160961,0 days 00:00:00.347891,Leaky,Tanh,Sigmoid,,,56,13,21.0,20.0,,,0.001697036152837358,3,266,0.1565832304421781,0.0002957892440411474,387.2193427707838,COMPLETE
1700,0.2806812822818756,2023-09-05 15:00:24.161452,2023-09-05 15:00:24.494413,0 days 00:00:00.332961,ReLU,ReLU,ReLU,,,98,22,24.0,17.0,,,0.036761518992823816,3,342,0.7716910312178502,0.0007710131545284264,169.21050082936006,COMPLETE
1701,0.29491397738456726,2023-09-05 15:00:24.494911,2023-09-05 15:00:25.125574,0 days 00:00:00.630663,Sigmoid,Tanh,Sigmoid,,,42,23,23.0,12.0,,,0.027857528656509555,3,294,0.7188133270443567,2.126958799998831e-05,214.1410004858877,COMPLETE
1702,0.32338854670524597,2023-09-05 15:00:25.126067,2023-09-05 15:00:25.599738,0 days 00:00:00.473671,Leaky,Tanh,Leaky,Sigmoid,,47,21,23.0,13.0,20.0,,0.007892058785114616,4,324,0.6190437243739902,0.0005183869577691213,4610.358047072952,COMPLETE
1703,0.27760347723960876,2023-09-05 15:00:25.600223,2023-09-05 15:00:26.232403,0 days 00:00:00.632180,Tanh,Sigmoid,Sigmoid,,,45,23,22.0,11.0,,,0.016762651720438688,3,256,0.7437614539315152,7.542696732174472e-05,383.51477486746654,COMPLETE
1704,0.24376633763313293,2023-09-05 15:00:26.232885,2023-09-05 15:00:26.876499,0 days 00:00:00.643614,ReLU,ReLU,Tanh,Sigmoid,,49,24,24.0,15.0,7.0,,0.02191228905870415,4,192,0.7725061081012928,0.00016733072404678592,181.11671330378607,COMPLETE
1705,0.5276162028312683,2023-09-05 15:00:26.877033,2023-09-05 15:00:27.956521,0 days 00:00:01.079488,Leaky,Tanh,,,,51,16,6.0,,,,0.00010341251251979271,2,384,0.22044008968687262,3.89612017336198e-05,795.5955061117808,COMPLETE
1706,0.7573316097259521,2023-09-05 15:00:27.957002,2023-09-05 15:00:32.180572,0 days 00:00:04.223570,Tanh,Leaky,Sigmoid,Sigmoid,,43,15,19.0,19.0,8.0,,5.540881997408571e-05,4,371,0.6952968482877784,0.00219682207586508,179.42817173878137,COMPLETE
1707,0.3310089409351349,2023-09-05 15:00:32.181085,2023-09-05 15:00:32.878137,0 days 00:00:00.697052,Leaky,Tanh,Sigmoid,,,33,24,23.0,18.0,,,0.010972736615059018,3,304,0.7252135654030358,0.006747772081334452,231.26158109624336,COMPLETE
1708,0.26326295733451843,2023-09-05 15:00:32.878627,2023-09-05 15:00:33.874756,0 days 00:00:00.996129,ReLU,ReLU,Leaky,,,40,22,11.0,22.0,,,0.002122693578712623,3,354,0.799538722034663,2.8375760744268485e-05,156.4968684803356,COMPLETE
1709,0.32285046577453613,2023-09-05 15:00:33.875245,2023-09-05 15:00:34.340469,0 days 00:00:00.465224,Tanh,Sigmoid,ReLU,,,47,21,20.0,17.0,,,0.08631140621602973,3,337,0.748740234541324,1.4299565551573844e-05,242.76417583889432,COMPLETE
1710,0.8851429224014282,2023-09-05 15:00:34.340965,2023-09-05 15:00:35.580422,0 days 00:00:01.239457,Leaky,Tanh,Sigmoid,,,53,17,22.0,12.0,,,3.5002179593036915e-05,3,329,0.25217065886517387,6.196538268506087e-05,159.26040756086448,COMPLETE
1711,0.28370580077171326,2023-09-05 15:00:35.580936,2023-09-05 15:00:36.049954,0 days 00:00:00.469018,ReLU,Tanh,Sigmoid,Tanh,,45,19,24.0,16.0,10.0,,0.019066756704981837,4,343,0.7682036665739937,4.329645162853893e-05,177.20176315307617,COMPLETE
1712,0.4976738691329956,2023-09-05 15:00:36.050466,2023-09-05 15:00:36.923534,0 days 00:00:00.873068,Tanh,ReLU,Leaky,Leaky,Leaky,59,23,23.0,24.0,11.0,10.0,0.00024267602280961725,5,319,0.14046075978151787,0.00035432722489090514,284.2624705546611,COMPLETE
1713,0.4589692950248718,2023-09-05 15:00:36.924035,2023-09-05 15:00:37.235267,0 days 00:00:00.311232,Leaky,Tanh,,,,37,20,4.0,,,,0.005882034574909016,2,358,0.18946444665686238,0.0009595073354872777,216.68306089702406,COMPLETE
1714,0.4151405692100525,2023-09-05 15:00:37.235748,2023-09-05 15:00:37.782514,0 days 00:00:00.546766,Tanh,Sigmoid,Sigmoid,,,48,5,21.0,15.0,,,0.008998141330909667,3,348,0.4507504713875659,1.7607136827745788e-05,143.10982304403225,COMPLETE
1715,0.2583256959915161,2023-09-05 15:00:37.783032,2023-09-05 15:00:38.534060,0 days 00:00:00.751028,ReLU,Tanh,Sigmoid,,,51,14,24.0,18.0,,,0.005101330504644883,3,116,0.7998854946555918,0.00011920845400745724,351.3180786132813,COMPLETE
1716,0.3299654722213745,2023-09-05 15:00:38.534553,2023-09-05 15:00:42.127580,0 days 00:00:03.593027,Leaky,ReLU,Sigmoid,,,44,23,22.0,13.0,,,0.0003170252292548889,3,392,0.6764443789236434,0.0006411684015556503,771.3921942592652,COMPLETE
1717,0.5511172413825989,2023-09-05 15:00:42.128087,2023-09-05 15:00:46.635333,0 days 00:00:04.507246,Leaky,Tanh,Leaky,Sigmoid,,41,22,23.0,14.0,13.0,,6.077710418393739e-05,4,379,0.7136347282359663,8.356184424537952e-05,223.5557037192473,COMPLETE
1718,0.4439760744571686,2023-09-05 15:00:46.635842,2023-09-05 15:00:46.872498,0 days 00:00:00.236656,Tanh,Sigmoid,Sigmoid,,,49,24,18.0,19.0,,,0.013590056317501223,3,105,0.12966727016957405,3.228574900583658e-05,209.69066111246744,COMPLETE
1719,0.31757956743240356,2023-09-05 15:00:46.873001,2023-09-05 15:00:47.169486,0 days 00:00:00.296485,ReLU,Tanh,,,,54,21,23.0,,,,0.02532778369000989,2,365,0.39825612776747815,5.1217732480552376e-05,353.48974377176035,COMPLETE
1720,0.29551199078559875,2023-09-05 15:00:47.169974,2023-09-05 15:00:48.879158,0 days 00:00:01.709184,Leaky,ReLU,ReLU,,,29,18,19.0,23.0,,,0.001113230872710367,3,310,0.7461762004489951,0.00043932305876820263,250.1918939393142,COMPLETE
1721,0.2970452606678009,2023-09-05 15:00:48.879642,2023-09-05 15:00:49.368824,0 days 00:00:00.489182,Tanh,Tanh,Sigmoid,,,46,16,22.0,14.0,,,0.01625427616621962,3,332,0.7730104469633217,6.599534420894248e-05,172.6111308203803,COMPLETE
1722,1.0337527990341187,2023-09-05 15:00:49.369331,2023-09-05 15:00:52.463956,0 days 00:00:03.094625,ReLU,Sigmoid,Leaky,Sigmoid,,57,20,23.0,17.0,23.0,,1.6224223816869683e-05,4,354,0.637284375300102,0.00020753250393420778,103.03337657518979,COMPLETE
1723,0.34154385328292847,2023-09-05 15:00:52.464462,2023-09-05 15:00:53.242042,0 days 00:00:00.777580,Leaky,Tanh,Sigmoid,,,51,23,24.0,18.0,,,0.002767540655877368,3,340,0.2832234462864889,0.00010011636575763021,3974.9696353912354,COMPLETE
1724,0.359690397977829,2023-09-05 15:00:53.242543,2023-09-05 15:00:53.653370,0 days 00:00:00.410827,Tanh,ReLU,Sigmoid,Sigmoid,,38,22,21.0,13.0,12.0,,0.030572639572887313,4,322,0.7003879656511062,3.733290737516967e-05,186.5787783536044,COMPLETE
1725,0.8702247738838196,2023-09-05 15:00:53.653869,2023-09-05 15:00:53.889599,0 days 00:00:00.235730,Sigmoid,Tanh,,,,43,24,20.0,,,,0.012247316296121611,2,369,0.3660741871884028,0.07110307057030904,118.97381346566337,COMPLETE
1726,0.2590915858745575,2023-09-05 15:00:53.890066,2023-09-05 15:00:54.289972,0 days 00:00:00.399906,Leaky,Tanh,Sigmoid,,,48,21,24.0,7.0,,,0.01994010442491284,3,348,0.5104712728911956,1.2434659533704704e-05,409.51362758729516,COMPLETE
1727,0.5766119956970215,2023-09-05 15:00:54.290460,2023-09-05 15:00:54.804467,0 days 00:00:00.514007,ReLU,Sigmoid,Leaky,,,47,22,23.0,16.0,,,0.0006062864714676461,3,407,0.11256200551110503,0.0001446584912366155,218.65739603630175,COMPLETE
1728,0.35045668482780457,2023-09-05 15:00:54.804969,2023-09-05 15:00:55.128259,0 days 00:00:00.323290,Tanh,ReLU,,,,79,15,22.0,,,,0.014958205590337852,2,330,0.743957977507877,2.5962455259736942e-05,244.84878622519003,COMPLETE
1729,0.5719510316848755,2023-09-05 15:00:55.128729,2023-09-05 15:00:55.980154,0 days 00:00:00.851425,Leaky,Tanh,ReLU,Sigmoid,ReLU,53,23,7.0,15.0,19.0,3.0,0.04204296499963155,5,358,0.7995157869289793,0.0007877688126707208,296.205670631538,COMPLETE
1730,0.2551272213459015,2023-09-05 15:00:55.980687,2023-09-05 15:00:56.722221,0 days 00:00:00.741534,ReLU,Leaky,Sigmoid,,,50,24,24.0,17.0,,,0.023627181820944063,3,381,0.7680615485820107,0.0013835797839163223,194.19036089363746,COMPLETE
1731,0.801910400390625,2023-09-05 15:00:56.722714,2023-09-05 15:01:01.074431,0 days 00:00:04.351717,Tanh,Tanh,Sigmoid,Sigmoid,,35,23,23.0,20.0,9.0,,2.497841544002343e-05,4,317,0.7206565909477994,2.1411211152684278e-05,151.1315136497329,COMPLETE
1732,0.31197071075439453,2023-09-05 15:01:01.074925,2023-09-05 15:01:01.617772,0 days 00:00:00.542847,Leaky,Sigmoid,Leaky,,,40,17,16.0,18.0,,,0.009474909445004715,3,164,0.5889866778023837,5.794053052749002e-05,479.08674901845507,COMPLETE
1733,0.3496161699295044,2023-09-05 15:01:01.618264,2023-09-05 15:01:01.815987,0 days 00:00:00.197723,ReLU,ReLU,Tanh,,,44,21,23.0,14.0,,,0.06750435987937994,3,423,0.14275864305926225,0.0019272155329459026,225.46486234664917,COMPLETE
1734,0.33057668805122375,2023-09-05 15:01:01.816464,2023-09-05 15:01:02.198129,0 days 00:00:00.381665,Leaky,Tanh,Sigmoid,,,46,22,19.0,13.0,,,0.017507832950770474,3,337,0.3523260935120871,1.5963821097988297e-05,249.66178394664416,COMPLETE
1735,0.38325658440589905,2023-09-05 15:01:02.198626,2023-09-05 15:01:02.428856,0 days 00:00:00.230230,Tanh,Tanh,,,,49,24,17.0,,,,0.03369406740708053,2,369,0.3626378426796499,4.676331716459052e-05,224.71891292448967,COMPLETE
1736,0.29124969244003296,2023-09-05 15:01:02.429339,2023-09-05 15:01:03.639024,0 days 00:00:01.209685,Leaky,Tanh,Sigmoid,Sigmoid,,55,20,24.0,17.0,6.0,,0.011599750186255675,4,347,0.6726161860983729,7.517810948663522e-05,245.7335081256804,COMPLETE
1737,0.2909131944179535,2023-09-05 15:01:03.639532,2023-09-05 15:01:04.159356,0 days 00:00:00.519824,ReLU,ReLU,Sigmoid,,,42,23,22.0,24.0,,,0.027570491484251287,3,361,0.7518448308061955,0.0025630888238753467,345.71757547478927,COMPLETE
1738,0.3487996757030487,2023-09-05 15:01:04.159836,2023-09-05 15:01:04.461464,0 days 00:00:00.301628,Tanh,Sigmoid,Leaky,,,51,16,23.0,19.0,,,0.0069806513274701405,3,216,0.23790080645680545,3.147476042920686e-05,217.88870935272752,COMPLETE
1739,0.3474583327770233,2023-09-05 15:01:04.461947,2023-09-05 15:01:04.831010,0 days 00:00:00.369063,Leaky,Tanh,ReLU,Tanh,,23,22,9.0,15.0,10.0,,0.020697117545315242,4,331,0.407767037343119,0.0006265516145552627,294.96493166968935,COMPLETE
1740,0.4756620526313782,2023-09-05 15:01:04.831514,2023-09-05 15:01:05.394240,0 days 00:00:00.562726,ReLU,Tanh,Sigmoid,,,32,19,20.0,16.0,,,0.014547963592942461,3,387,0.2766785779182008,0.0098012114410784,405.2248533402366,COMPLETE
1741,0.37644949555397034,2023-09-05 15:01:05.394729,2023-09-05 15:01:06.038746,0 days 00:00:00.644017,Tanh,ReLU,Sigmoid,,,45,17,18.0,11.0,,,0.0034404373476622724,3,307,0.20449325232074814,0.0004230951564980445,291.35046500069757,COMPLETE
1742,0.38542991876602173,2023-09-05 15:01:06.039225,2023-09-05 15:01:06.362434,0 days 00:00:00.323209,Leaky,,,,,47,18,,,,,0.004782147490380748,1,230,0.26151682330241144,9.107375007430754e-05,308.90406709558823,COMPLETE
1743,0.2720840573310852,2023-09-05 15:01:06.362904,2023-09-05 15:01:06.807379,0 days 00:00:00.444475,Tanh,Sigmoid,,,,49,21,24.0,,,,0.01760556910683016,2,340,0.7712956962470455,0.0004820827146642947,208.65004548572358,COMPLETE
1744,0.4597868025302887,2023-09-05 15:01:06.807856,2023-09-05 15:01:06.979590,0 days 00:00:00.171734,ReLU,Tanh,,,,36,23,19.0,,,,0.05847326469334391,2,397,0.19682905628177438,0.00020425200396213355,202.539562722911,COMPLETE
1745,0.3123432695865631,2023-09-05 15:01:06.980076,2023-09-05 15:01:07.448695,0 days 00:00:00.468619,Leaky,Tanh,Leaky,Leaky,,52,20,22.0,12.0,22.0,,0.02549723799521119,4,50,0.4676088070891272,5.901845690543994e-05,182.4943489074707,COMPLETE
1746,0.3197545111179352,2023-09-05 15:01:07.449208,2023-09-05 15:01:11.583671,0 days 00:00:04.134463,Leaky,ReLU,Sigmoid,,,39,24,23.0,19.0,,,0.00015501709340491653,3,375,0.7243065556201549,4.351014141327168e-05,411.9277801106771,COMPLETE
1747,0.47671157121658325,2023-09-05 15:01:11.584176,2023-09-05 15:01:14.831193,0 days 00:00:03.247017,Tanh,Tanh,Sigmoid,,,44,21,23.0,23.0,,,3.8355992920373886e-05,3,324,0.6975032182069122,2.460544574806593e-05,608.3166770699584,COMPLETE
1748,0.3539791405200958,2023-09-05 15:01:14.831684,2023-09-05 15:01:18.303400,0 days 00:00:03.471716,ReLU,Sigmoid,ReLU,Sigmoid,,63,22,24.0,14.0,11.0,,0.00033334049854322987,4,353,0.7500556293100237,3.550465037921315e-05,465.2109136392307,COMPLETE
1749,0.4318820834159851,2023-09-05 15:01:18.304385,2023-09-05 15:01:19.107571,0 days 00:00:00.803186,Sigmoid,Tanh,Leaky,,,42,23,23.0,18.0,,,0.012291104079373187,3,344,0.2784132265933187,0.0002495162288835155,187.19906858964399,COMPLETE
1750,0.9302383661270142,2023-09-05 15:01:19.108573,2023-09-05 15:01:19.610549,0 days 00:00:00.501976,Leaky,ReLU,Sigmoid,,,47,24,22.0,21.0,,,0.021010302363665672,3,319,0.6580828445443803,0.07742443919025851,135.30381660461427,COMPLETE
1751,0.3123290538787842,2023-09-05 15:01:19.611038,2023-09-05 15:01:20.158655,0 days 00:00:00.547617,Tanh,Tanh,Sigmoid,,,49,15,24.0,17.0,,,0.0080677829455538,3,365,0.7288722390509337,0.0010173099734740066,581.9162299114724,COMPLETE
1752,1.1890145540237427,2023-09-05 15:01:20.159139,2023-09-05 15:01:20.429565,0 days 00:00:00.270426,ReLU,Sigmoid,Sigmoid,Sigmoid,Leaky,53,22,19.0,16.0,21.0,4.0,0.010419425611682796,5,335,0.5662473061869667,0.0003149605749561453,100.48311321551984,COMPLETE
1753,0.2486201822757721,2023-09-05 15:01:20.430079,2023-09-05 15:01:20.959546,0 days 00:00:00.529467,Leaky,Tanh,Leaky,Sigmoid,,45,23,21.0,13.0,14.0,,0.015647715377290282,4,351,0.7761508387887512,2.0420023069687078e-05,169.63670127622544,COMPLETE
1754,0.3029715418815613,2023-09-05 15:01:20.960042,2023-09-05 15:01:21.425902,0 days 00:00:00.465860,Tanh,Leaky,Sigmoid,,,51,19,23.0,15.0,,,0.03145033646127179,3,413,0.44700830710336853,1.4029328691172218e-05,290.84951909383136,COMPLETE
1755,0.23130294680595398,2023-09-05 15:01:21.426386,2023-09-05 15:01:21.978683,0 days 00:00:00.552297,ReLU,ReLU,Tanh,,,41,24,22.0,20.0,,,0.013097237475124979,3,360,0.771728993021674,7.026442374652407e-05,135.15147047776443,COMPLETE
1756,0.27687010169029236,2023-09-05 15:01:21.979169,2023-09-05 15:01:22.409911,0 days 00:00:00.430742,ReLU,ReLU,,,,38,24,22.0,,,,0.012822792742301142,2,367,0.767522439071601,9.06175476383935e-05,159.37092612771426,COMPLETE
1757,0.2824552059173584,2023-09-05 15:01:22.410396,2023-09-05 15:01:22.996897,0 days 00:00:00.586501,ReLU,ReLU,Tanh,,,36,24,21.0,21.0,,,0.009827721840779567,3,362,0.7995691503882675,0.00010608772458654711,152.49130640803156,COMPLETE
1758,0.2683057188987732,2023-09-05 15:01:22.997417,2023-09-05 15:01:23.756960,0 days 00:00:00.759543,ReLU,ReLU,Tanh,,,37,24,22.0,21.0,,,0.01147061251874426,3,369,0.7776304734181944,7.434667576337597e-05,175.22244921597567,COMPLETE
1759,0.2608065605163574,2023-09-05 15:01:23.757486,2023-09-05 15:01:24.903907,0 days 00:00:01.146421,ReLU,ReLU,Tanh,Sigmoid,,40,24,22.0,20.0,20.0,,0.01348579647578039,4,359,0.7675351725268772,0.00017512709460822874,448.4299191368951,COMPLETE
1760,0.29911863803863525,2023-09-05 15:01:24.904433,2023-09-05 15:01:25.460333,0 days 00:00:00.555900,ReLU,ReLU,ReLU,,,39,24,21.0,21.0,,,0.008145517638301144,3,375,0.7457207150975123,0.0005669581726052415,190.1228985908704,COMPLETE
1761,0.30341723561286926,2023-09-05 15:01:25.460841,2023-09-05 15:01:25.794369,0 days 00:00:00.333528,ReLU,ReLU,,,,40,24,22.0,,,,0.01424990973966577,2,355,0.3229923055514113,0.00012469105822779486,314.36664511940694,COMPLETE
1762,0.29106128215789795,2023-09-05 15:01:25.794858,2023-09-05 15:01:26.466809,0 days 00:00:00.671951,ReLU,ReLU,Tanh,Sigmoid,,37,24,21.0,20.0,13.0,,0.010645454428742759,4,379,0.7730263426303642,7.87305811457247e-05,854.0023545485276,COMPLETE
1763,0.47861337661743164,2023-09-05 15:01:26.467317,2023-09-05 15:01:26.734591,0 days 00:00:00.267274,ReLU,ReLU,Leaky,,,41,24,21.0,20.0,,,0.09998175839039296,3,360,0.24513439865044337,0.004016415578727039,338.102961772197,COMPLETE
1764,0.6050131320953369,2023-09-05 15:01:26.735087,2023-09-05 15:01:28.027600,0 days 00:00:01.292513,ReLU,ReLU,Tanh,Sigmoid,,38,24,21.0,20.0,14.0,,0.00010131423847047991,4,351,0.1505185016550969,0.0007125616391091215,290.18705314788383,COMPLETE
1765,0.3390451669692993,2023-09-05 15:01:28.028107,2023-09-05 15:01:28.220331,0 days 00:00:00.192224,ReLU,ReLU,Leaky,,,73,24,22.0,21.0,,,0.01606238703237198,3,372,0.18692219345643685,0.00010936720597196191,125.88279271125793,COMPLETE
1766,0.4372691810131073,2023-09-05 15:01:28.220838,2023-09-05 15:01:28.377494,0 days 00:00:00.156656,ReLU,ReLU,,,,34,24,22.0,,,,0.012324660510956502,2,363,0.12606004322302913,1.680136422539337e-05,237.64896824048913,COMPLETE
1767,0.32182732224464417,2023-09-05 15:01:28.377983,2023-09-05 15:01:28.677678,0 days 00:00:00.299695,ReLU,ReLU,Tanh,,,41,24,21.0,20.0,,,0.009075845586254738,3,352,0.4206759838455754,6.243538019800467e-05,545.0014223371234,COMPLETE
1768,0.42436784505844116,2023-09-05 15:01:28.678193,2023-09-05 15:01:32.823621,0 days 00:00:04.145428,ReLU,ReLU,ReLU,,,39,24,22.0,21.0,,,6.687423547405219e-05,3,343,0.7992785418011296,1.1657031500499915e-05,225.08447926246043,COMPLETE
1769,0.40961793065071106,2023-09-05 15:01:32.824107,2023-09-05 15:01:35.506227,0 days 00:00:02.682120,ReLU,ReLU,,,,56,24,21.0,,,,0.000192590203034375,2,371,0.7426896458326704,2.7900662587398394e-05,323.9383823980861,COMPLETE
1770,0.27144715189933777,2023-09-05 15:01:35.506700,2023-09-05 15:01:36.742740,0 days 00:00:01.236040,ReLU,ReLU,Tanh,Tanh,,41,24,20.0,21.0,12.0,,0.001241164352933595,4,358,0.7697443099927326,6.825455731330953e-05,222.93976653024052,COMPLETE
1771,0.3263688087463379,2023-09-05 15:01:36.743308,2023-09-05 15:01:39.258622,0 days 00:00:02.515314,ReLU,ReLU,Leaky,,,38,24,22.0,20.0,,,0.0003009345126794221,3,378,0.7986321416725837,0.004918206742790978,150.14149287238192,COMPLETE
1772,0.2821894884109497,2023-09-05 15:01:39.259106,2023-09-05 15:01:42.286467,0 days 00:00:03.027361,ReLU,ReLU,Tanh,,,35,24,22.0,20.0,,,0.00027095954143390913,3,350,0.7304827275008581,0.00013820051213272197,309.4661814772238,COMPLETE
1773,0.4497690498828888,2023-09-05 15:01:42.286957,2023-09-05 15:01:43.249402,0 days 00:00:00.962445,ReLU,ReLU,Tanh,Sigmoid,Sigmoid,53,23,22.0,14.0,19.0,18.0,0.0004556571158652062,5,343,0.14259470955319511,9.306423488272396e-05,255.52280962816667,COMPLETE
1774,0.3004745543003082,2023-09-05 15:01:43.249907,2023-09-05 15:01:43.808792,0 days 00:00:00.558885,ReLU,ReLU,Tanh,,,33,14,20.0,20.0,,,0.01727462429152511,3,363,0.5503195195859008,0.0030528911843203154,1628.1632334391277,COMPLETE
1775,0.32416296005249023,2023-09-05 15:01:43.809283,2023-09-05 15:01:44.159541,0 days 00:00:00.350258,ReLU,ReLU,,,,42,24,21.0,,,,0.014775318881086226,2,346,0.4828079707523875,5.1106025421718084e-05,136.89029977487962,COMPLETE
1776,0.374973326921463,2023-09-05 15:01:44.160021,2023-09-05 15:01:44.495737,0 days 00:00:00.335716,ReLU,ReLU,Tanh,Leaky,,50,24,22.0,21.0,13.0,,0.011350758555001101,4,384,0.3098378764483659,1.0054226883984257e-05,484.0828118757768,COMPLETE
1777,0.5222191214561462,2023-09-05 15:01:44.496226,2023-09-05 15:01:45.782458,0 days 00:00:01.286232,ReLU,ReLU,Tanh,,,30,23,22.0,22.0,,,7.363797712811441e-05,3,368,0.16394767042329703,0.0016039034954627072,181.44811862447986,COMPLETE
1778,0.3244217038154602,2023-09-05 15:01:45.782955,2023-09-05 15:01:46.149239,0 days 00:00:00.366284,ReLU,ReLU,Tanh,,,40,24,10.0,20.0,,,0.00630331598083361,3,390,0.7473762829187243,1.9509896637689364e-05,365.45197727369225,COMPLETE
1779,0.262943834066391,2023-09-05 15:01:46.149723,2023-09-05 15:01:46.670052,0 days 00:00:00.520329,ReLU,ReLU,Tanh,,,55,23,18.0,22.0,,,0.017366905414066745,3,355,0.7740703624847772,0.0008833386641803949,281.23504163953993,COMPLETE
1780,0.7483996748924255,2023-09-05 15:01:46.670536,2023-09-05 15:01:48.058695,0 days 00:00:01.388159,ReLU,ReLU,Tanh,Sigmoid,,27,17,21.0,20.0,1.0,,0.013298922929215681,4,332,0.7224528623945545,0.0005180264278538767,239.51098350629414,COMPLETE
1781,0.24539996683597565,2023-09-05 15:01:48.059175,2023-09-05 15:01:48.844128,0 days 00:00:00.784953,ReLU,ReLU,Tanh,,,52,16,20.0,13.0,,,0.009285823350332498,3,336,0.7994879048209682,0.0003545232925464542,322.24426923479353,COMPLETE
1782,0.26838418841362,2023-09-05 15:01:48.844600,2023-09-05 15:01:50.120742,0 days 00:00:01.276142,ReLU,ReLU,Tanh,Sigmoid,,43,23,19.0,12.0,18.0,,0.002231955055093808,4,358,0.7999964592806365,2.9293580965740768e-05,702.1996708745542,COMPLETE
